Date,USDTRY,Baseline_Anomaly,IF_Anomaly,OCSVM_Anomaly,Baseline_Anomaly_Score,IF_Anomaly_Score,OCSVM_Anomaly_Score,Models_Flagging,Consensus_Class
2022-12-29,18.7069,False,False,False,0.3429111444018169,0.3442027288959212,-1.2467221294922979,0,NONE
2022-12-30,18.7058,False,False,False,0.3382963258588489,0.342496169984319,-1.3462170313629667,0,NONE
2023-01-02,18.7127,False,False,False,0.2792149459564667,0.3420429427248926,-1.1567101266583109,0,NONE
2023-01-03,18.7198,False,False,False,0.2633016622425707,0.3424714182235678,-1.0784391503105173,0,NONE
2023-01-04,18.7381,False,False,False,0.2757756531234151,0.3515532715268481,-0.3133664723797356,0,NONE
2023-01-05,18.7635,False,False,False,0.3874968333406446,0.3498554304963891,-0.31161345675136687,0,NONE
2023-01-06,18.7134,True,False,False,1.0124064422088652,0.4026111755047271,-0.1287796228144984,1,ONE_MODEL
2023-01-09,18.7673,False,False,False,0.6946496661593853,0.3729805223192231,-0.7065961777477519,0,NONE
2023-01-10,18.7747,False,False,False,0.6944124520596623,0.3521502239059988,-1.3889332006095643,0,NONE
2023-01-11,18.769,False,False,False,0.7006918756679349,0.3531548112290087,-1.304122698891316,0,NONE
2023-01-12,18.7824,False,False,False,0.6798858362820761,0.351534184224844,-1.3680154830488593,0,NONE
2023-01-13,18.7813,False,False,False,0.4314093438557174,0.3438877498311449,-1.5296703217394825,0,NONE
2023-01-16,18.7874,False,False,False,0.136062778323736,0.3477873883708844,-0.5692330584106386,0,NONE
2023-01-17,18.7695,False,False,False,0.3012986344348936,0.3539523634159103,-0.5943344077095496,0,NONE
2023-01-18,18.7984,False,False,False,0.3113271185347103,0.3406926038229763,-1.1625867567073431,0,NONE
2023-01-19,18.7901,False,False,False,0.3176113899723148,0.3424591908108856,-1.3305076682039303,0,NONE
2023-01-20,18.8066,False,False,False,0.3363953341791719,0.3389126680200375,-1.4892629536334763,0,NONE
2023-01-23,18.8103,False,False,False,0.3380903488028332,0.3381619854659596,-1.5391055876959694,0,NONE
2023-01-24,18.7967,False,False,False,0.3205142541301595,0.3461420100381912,-1.197564549546838,0,NONE
2023-01-25,18.7886,False,False,False,0.2270161535936834,0.347875888294585,-0.9091765275696098,0,NONE
2023-01-26,18.8031,False,False,False,0.2505393194308066,0.342263308458816,-1.0746921221618617,0,NONE
2023-01-27,18.8052,False,False,False,0.2144115603747372,0.3439055886772375,-0.9459649630200389,0,NONE
2023-01-30,18.7917,False,False,False,0.2499864987211641,0.350248558262805,-0.8664475273701111,0,NONE
2023-01-31,18.8105,False,False,False,0.2913468036072588,0.3420443653644683,-1.1208957895951652,0,NONE
2023-02-01,18.8056,False,False,False,0.2941357548009734,0.3428128799816239,-1.1892950428883253,0,NONE
2023-02-02,18.8004,False,False,False,0.3357076026914181,0.3444769935278423,-1.24013942228704,0,NONE
2023-02-03,18.8189,False,False,False,0.4490418526933508,0.3454064053294145,-1.2053453608144924,0,NONE
2023-02-06,18.8264,False,False,False,0.387192132205546,0.3445649183878539,-1.2742564451555687,0,NONE
2023-02-07,18.8275,False,False,False,0.3235789457823322,0.3441192210462221,-1.128473261809356,0,NONE
2023-02-08,18.8293,False,False,False,0.2955591082707465,0.3451794930136881,-1.0371189022834546,0,NONE
2023-02-09,18.8276,False,False,False,0.2660419394632778,0.3474009240033787,-0.8719258176954572,0,NONE
2023-02-10,18.8332,False,False,False,0.123802791710204,0.353982926011764,-0.18670532985341914,0,NONE
2023-02-13,18.8403,False,False,False,0.1195194674057771,0.3548792914779189,-0.14244057341458216,0,NONE
2023-02-14,18.8367,False,False,False,0.1552059812813974,0.3567103751422081,-0.2898251877104432,0,NONE
2023-02-15,18.8497,False,False,False,0.2286891958891421,0.3508638534901019,-0.5018727723444041,0,NONE
2023-02-16,18.8468,False,False,False,0.2380849606901193,0.3512786563771903,-0.6672821829629179,0,NONE
2023-02-17,18.8618,False,False,False,0.3068931281168741,0.3498991951234658,-0.5774577597134414,0,NONE
2023-02-20,18.8651,False,False,False,0.2933847923018151,0.3464207817926594,-0.9819186675583644,0,NONE
2023-02-21,18.8662,False,False,False,0.2614883527686834,0.3488544909330417,-0.8452753316586197,0,NONE
2023-02-22,18.8725,False,False,False,0.2273123204536148,0.3506449837520848,-0.664277793521995,0,NONE
2023-02-23,18.8721,False,False,False,0.2060759882502452,0.3530466311614418,-0.49585204722538556,0,NONE
2023-02-24,18.8764,False,False,True,0.0890904255028655,0.3606933660685217,0.022397417652062046,1,ONE_MODEL
2023-02-27,18.884,False,False,False,0.1211171971347745,0.3594905537097597,-0.026782834831220015,0,NONE
2023-02-28,18.8832,False,False,False,0.185478109906662,0.3610979305421779,-0.00022042759417040259,0,NONE
2023-03-01,18.8828,False,False,False,0.1535323786671135,0.3612152529220827,-0.033753610449283045,0,NONE
2023-03-02,18.8908,False,False,False,0.1626785020856,0.3595760752051765,-0.09585804130033715,0,NONE
2023-03-03,18.8944,False,False,False,0.142256255551119,0.3570158628577738,-0.23493037127848737,0,NONE
2023-03-06,18.8961,False,False,False,0.121790531603065,0.35907744803279,-0.06790614646369342,0,NONE
2023-03-07,18.9194,False,False,True,0.9926669305060324,0.3840626923182251,0.6911464652193962,1,ONE_MODEL
2023-03-08,18.9381,False,False,False,0.5308385263025189,0.3603119406979357,-0.2549070593150091,0,NONE
2023-03-09,18.9556,False,False,False,0.4118223174903152,0.3533475108351153,-0.5525161368507003,0,NONE
