Date,USDTRY,,,Retrun_5D,Retrun_20D,Volatility_5D,Volatility_20D,Volatility_6D,MA_Distance_20D,MA_Distance_50D,MA_Slope_20D,Drawdown_60D
3/27/2026,44.42,,,,,,,,,,,
3/30/2026,44.4456,,,,,,,,,,,
3/31/2026,44.4499,,,,,,,,,,,
4/1/2026,44.4705,,,,,,,,,,,
4/2/2026,44.461,,,,,,,,,,,
4/3/2026,44.5811,,,,,,,,,,,
4/6/2026,44.5698,,,,,,,,,,,
4/7/2026,44.6045,,,,,,,,,,,
4/8/2026,44.5158,,,,,,,,,,,
4/9/2026,44.5674,,,,,,,,,,,
4/10/2026,44.6144,,,,,,,,,,,
4/13/2026,44.6864,,,,,,,,,,,
4/14/2026,44.7241,,,,,,,,,,,
4/15/2026,44.745,,,,,,,,,,,
4/16/2026,44.7541,,,,,,,,,,,
4/17/2026,44.8573,,,,,,,,,,,
4/20/2026,44.8643,,,,,,,,,,,
4/21/2026,44.879,,,,,,,,,,,
4/22/2026,44.9199,,,,,,,,,,,
4/23/2026,44.9251,,,,,,,,,,,
4/24/2026,45.0098,,,,,,,,,,,
4/27/2026,45.0347,,,,,,,,,,,
4/28/2026,45.049,,,,,,,,,,,
4/29/2026,45.1137,,,,,,,,,,,
4/30/2026,45.1863,,,,,,,,,,,
5/1/2026,45.1846,,,,,,,,,,,
5/4/2026,45.1901,,,,,,,,,,,
5/5/2026,45.2168,,,,,,,,,,,
5/6/2026,45.2134,,,,,,,,,,,
5/7/2026,45.2441,,,,,,,,,,,
5/8/2026,45.3532,,,,,,,,,,,
5/11/2026,45.3541,,,,,,,,,,,
5/12/2026,45.382,,,,,,,,,,,
5/13/2026,45.4209,,,,,,,,,,,
5/14/2026,45.4325,,,,,,,,,,,
5/15/2026,45.5176,,,,,,,,,,,
5/18/2026,45.578,,,,,,,,,,,
5/19/2026,45.5808,,,,,,,,,,,
5/20/2026,45.5888,,,,,,,,,,,
5/21/2026,45.5904,,,,,,,,,,,
5/22/2026,45.7362,,,,,,,,,,,
5/25/2026,45.6907,,,,,,,,,,,
5/26/2026,45.8839,,,,,,,,,,,
5/27/2026,45.9088,,,,,,,,,,,
5/28/2026,45.8729,,,,,,,,,,,
5/29/2026,45.8248,,,,,,,,,,,
6/1/2026,45.9011,,,,,,,,,,,
6/2/2026,45.9392,,,,,,,,,,,
6/3/2026,45.9653,,,,,,,,,,,
6/4/2026,46.0303,,,,,,,,,,,
6/5/2026,46.0408,,,,,,,,,,,
6/8/2026,46.1073,,,,,,,,,,,
6/9/2026,46.1238,,,,,,,,,,,
6/10/2026,46.127,,,,,,,,,,,
6/11/2026,46.2025,,,,,,,,,,,
6/12/2026,46.269,,,,,,,,,,,
6/15/2026,46.2985,,,,,,,,,,,
6/16/2026,46.2902,,,,,,,,,,,
6/17/2026,46.3601,,,,,,,,,,,
6/18/2026,46.4529,,,,,,,,,,,
6/19/2026,46.4438,,,,,,,,,,,
6/22/2026,46.4656,,,,,,,,,,,
6/23/2026,46.4739,,,,,,,,,,,
6/24/2026,46.5056,,,,,,,,,,,
6/25/2026,46.5673,,,,,,,,,,,
6/26/2026,46.6255,,,,,,,,,,,
6/29/2026,46.6471,,,,,,,,,,,
6/30/2026,46.6592,,,,,,,,,,,
7/1/2026,46.6625,,,,,,,,,,,
7/2/2026,46.7081,,,,,,,,,,,
7/3/2026,46.8088,,,,,,,,,,,
7/6/2026,46.8181,,,,,,,,,,,
7/7/2026,46.8496,,,,,,,,,,,
7/8/2026,46.8294,,,,,,,,,,,
7/9/2026,46.9009,,,,,,,,,,,
7/10/2026,46.9929,,,,,,,,,,,
7/13/2026,46.9933,,,,,,,,,,,
7/14/2026,47.0327,,,,,,,,,,,
7/15/2026,47.0397,,,,,,,,,,,
7/16/2026,47.1003,,,,,,,,,,,
7/17/2026,47.1623,,,,,,,,,,,
7/20/2026,47.1697,,,,,,,,,,,
7/21/2026,47.1865,,,,,,,,,,,
7/22/2026,47.2159,,,,,,,,,,,
7/23/2026,47.2676,,,,,,,,,,,
7/24/2026,47.3323,,,,,,,,,,,
7/27/2026,47.3448,,,,,,,,,,,
7/28/2026,47.3771,,,,,,,,,,,
7/29/2026,47.3904,,,,,,,,,,,
7/30/2026,47.4289,,,,,,,,,,,
7/31/2026,47.5127,,,,,,,,,,,
8/3/2026,47.5316,,,,,,,,,,,
8/4/2026,47.528,,,,,,,,,,,
8/5/2026,47.5669,,,,,,,,,,,
8/6/2026,47.6245,,,,,,,,,,,
8/7/2026,47.7111,,,,,,,,,,,
